-l,-f,-j,--bs,--ws,--fl,--mm,--lm,filename,orig_size,enc_size,ratio,enc_time,dec_time
0,ctx,16,65536,65536,32768,0,1,datasets/silesia/xml,5345280,731485,13.7,0.6334884166717529,0.024188518524169922
0,ctx,16,65536,65536,32768,0,2,datasets/silesia/xml,5345280,721883,13.5,0.6521098613739014,0.026601076126098633
0,ctx,16,65536,65536,32768,0,3,datasets/silesia/xml,5345280,722620,13.5,0.6985843181610107,0.025359392166137695
0,ctx,16,65536,65536,32768,0,4,datasets/silesia/xml,5345280,721619,13.5,0.6520156860351562,0.02389073371887207
0,ctx,16,65536,65536,65536,10,0,datasets/silesia/xml,5345280,852742,16.0,0.6620078086853027,0.027674436569213867
0,ctx,16,65536,65536,65536,10,1,datasets/silesia/xml,5345280,807151,15.1,0.659522294998169,0.025284528732299805
0,ctx,16,65536,65536,65536,10,2,datasets/silesia/xml,5345280,790549,14.8,0.6409664154052734,0.026555538177490234
0,ctx,16,65536,65536,65536,10,3,datasets/silesia/xml,5345280,789053,14.8,0.6596307754516602,0.023735761642456055
0,ctx,16,65536,65536,65536,10,4,datasets/silesia/xml,5345280,786201,14.7,0.6618661880493164,0.02491617202758789
0,ctx,16,65536,65536,65536,1000,0,datasets/silesia/xml,5345280,770395,14.4,0.6601452827453613,0.026419639587402344
0,ctx,16,65536,65536,65536,1000,1,datasets/silesia/xml,5345280,731553,13.7,0.6408517360687256,0.025402307510375977
0,ctx,16,65536,65536,65536,1000,2,datasets/silesia/xml,5345280,721955,13.5,0.6640200614929199,0.027129650115966797
0,ctx,16,65536,65536,65536,1000,3,datasets/silesia/xml,5345280,722682,13.5,0.6545145511627197,0.02369976043701172
0,ctx,16,65536,65536,65536,1000,4,datasets/silesia/xml,5345280,721678,13.5,0.6399085521697998,0.02527475357055664
0,ctx,16,65536,65536,65536,0,0,datasets/silesia/xml,5345280,770369,14.4,0.6389431953430176,0.0270230770111084
0,ctx,16,65536,65536,65536,0,1,datasets/silesia/xml,5345280,731485,13.7,0.6111438274383545,0.022921323776245117
0,ctx,16,65536,65536,65536,0,2,datasets/silesia/xml,5345280,721883,13.5,0.6296682357788086,0.023502826690673828
0,ctx,16,65536,65536,65536,0,3,datasets/silesia/xml,5345280,722620,13.5,0.639885425567627,0.026135683059692383
0,ctx,16,65536,65536,65536,0,4,datasets/silesia/xml,5345280,721619,13.5,0.6433591842651367,0.022720813751220703
0,ctx,16,131072,32768,32768,10,0,datasets/silesia/xml,5345280,824088,15.4,0.34638071060180664,0.028485774993896484
0,ctx,16,131072,32768,32768,10,1,datasets/silesia/xml,5345280,779529,14.6,0.36346912384033203,0.026914596557617188
0,ctx,16,131072,32768,32768,10,2,datasets/silesia/xml,5345280,762936,14.3,0.3544163703918457,0.025388002395629883
0,ctx,16,131072,32768,32768,10,3,datasets/silesia/xml,5345280,761578,14.2,0.3492259979248047,0.024376392364501953
0,ctx,16,131072,32768,32768,10,4,datasets/silesia/xml,5345280,758596,14.2,0.35855913162231445,0.024611711502075195
0,ctx,16,131072,32768,32768,1000,0,datasets/silesia/xml,5345280,736453,13.8,0.3452439308166504,0.026532411575317383
0,ctx,16,131072,32768,32768,1000,1,datasets/silesia/xml,5345280,699289,13.1,0.36484789848327637,0.02570819854736328
0,ctx,16,131072,32768,32768,1000,2,datasets/silesia/xml,5345280,690213,12.9,0.33376240730285645,0.023554086685180664
0,ctx,16,131072,32768,32768,1000,3,datasets/silesia/xml,5345280,691305,12.9,0.35465121269226074,0.022268295288085938
0,ctx,16,131072,32768,32768,1000,4,datasets/silesia/xml,5345280,690211,12.9,0.35099077224731445,0.02548503875732422
0,ctx,16,131072,32768,32768,0,0,datasets/silesia/xml,5345280,736445,13.8,0.3512415885925293,0.025084972381591797
0,ctx,16,131072,32768,32768,0,1,datasets/silesia/xml,5345280,699272,13.1,0.35172200202941895,0.026047706604003906
0,ctx,16,131072,32768,32768,0,2,datasets/silesia/xml,5345280,690194,12.9,0.3553645610809326,0.022065401077270508
0,ctx,16,131072,32768,32768,0,3,datasets/silesia/xml,5345280,691286,12.9,0.34151506423950195,0.024750709533691406
0,ctx,16,131072,32768,32768,0,4,datasets/silesia/xml,5345280,690190,12.9,0.34595179557800293,0.023645639419555664
0,ctx,16,131072,32768,65536,10,0,datasets/silesia/xml,5345280,824088,15.4,0.3401153087615967,0.029756784439086914
0,ctx,16,131072,32768,65536,10,1,datasets/silesia/xml,5345280,779529,14.6,0.33647894859313965,0.027547359466552734
0,ctx,16,131072,32768,65536,10,2,datasets/silesia/xml,5345280,762936,14.3,0.3431363105773926,0.02781224250793457
0,ctx,16,131072,32768,65536,10,3,datasets/silesia/xml,5345280,761578,14.2,0.35798025131225586,0.02389216423034668
0,ctx,16,131072,32768,65536,10,4,datasets/silesia/xml,5345280,758596,14.2,0.3592064380645752,0.02762317657470703
0,ctx,16,131072,32768,65536,1000,0,datasets/silesia/xml,5345280,736453,13.8,0.355985164642334,0.026910781860351562
0,ctx,16,131072,32768,65536,1000,1,datasets/silesia/xml,5345280,699289,13.1,0.3508012294769287,0.025223731994628906
0,ctx,16,131072,32768,65536,1000,2,datasets/silesia/xml,5345280,690213,12.9,0.35278987884521484,0.023755788803100586
0,ctx,16,131072,32768,65536,1000,3,datasets/silesia/xml,5345280,691305,12.9,0.34659862518310547,0.02382969856262207
0,ctx,16,131072,32768,65536,1000,4,datasets/silesia/xml,5345280,690211,12.9,0.3520538806915283,0.022747516632080078
0,ctx,16,131072,32768,65536,0,0,datasets/silesia/xml,5345280,736445,13.8,0.3758890628814697,0.027942180633544922
0,ctx,16,131072,32768,65536,0,1,datasets/silesia/xml,5345280,699272,13.1,0.34526586532592773,0.02434515953063965
0,ctx,16,131072,32768,65536,0,2,datasets/silesia/xml,5345280,690194,12.9,0.34482645988464355,0.023607492446899414
0,ctx,16,131072,32768,65536,0,3,datasets/silesia/xml,5345280,691286,12.9,0.34129810333251953,0.025261878967285156
0,ctx,16,131072,32768,65536,0,4,datasets/silesia/xml,5345280,690190,12.9,0.3562014102935791,0.022304773330688477
0,ctx,16,131072,32768,131072,10,0,datasets/silesia/xml,5345280,824088,15.4,0.32230520248413086,0.026169776916503906
0,ctx,16,131072,32768,131072,10,1,datasets/silesia/xml,5345280,779529,14.6,0.33542513847351074,0.024692296981811523
0,ctx,16,131072,32768,131072,10,2,datasets/silesia/xml,5345280,762936,14.3,0.34571385383605957,0.028062820434570312
0,ctx,16,131072,32768,131072,10,3,datasets/silesia/xml,5345280,761578,14.2,0.3238835334777832,0.026282072067260742
0,ctx,16,131072,32768,131072,10,4,datasets/silesia/xml,5345280,758596,14.2,0.34255385398864746,0.02319645881652832
0,ctx,16,131072,32768,131072,1000,0,datasets/silesia/xml,5345280,736453,13.8,0.32654237747192383,0.028526782989501953
0,ctx,16,131072,32768,131072,1000,1,datasets/silesia/xml,5345280,699289,13.1,0.3367166519165039,0.024645328521728516
0,ctx,16,131072,32768,131072,1000,2,datasets/silesia/xml,5345280,690213,12.9,0.3351104259490967,0.02353072166442871
0,ctx,16,131072,32768,131072,1000,3,datasets/silesia/xml,5345280,691305,12.9,0.34490370750427246,0.023702621459960938
0,ctx,16,131072,32768,131072,1000,4,datasets/silesia/xml,5345280,690211,12.9,0.35134124755859375,0.025247573852539062
0,ctx,16,131072,32768,131072,0,0,datasets/silesia/xml,5345280,736445,13.8,0.3380093574523926,0.02540111541748047
0,ctx,16,131072,32768,131072,0,1,datasets/silesia/xml,5345280,699272,13.1,0.3255460262298584,0.024018526077270508
0,ctx,16,131072,32768,131072,0,2,datasets/silesia/xml,5345280,690194,12.9,0.4115409851074219,0.026563167572021484
0,ctx,16,131072,32768,131072,0,3,datasets/silesia/xml,5345280,691286,12.9,0.4645564556121826,0.024730205535888672
0,ctx,16,131072,32768,131072,0,4,datasets/silesia/xml,5345280,690190,12.9,0.3761904239654541,0.02389383316040039
0,ctx,16,131072,65536,32768,10,0,datasets/silesia/xml,5345280,814698,15.2,0.3684103488922119,0.028670310974121094
0,ctx,16,131072,65536,32768,10,1,datasets/silesia/xml,5345280,770465,14.4,0.3714756965637207,0.026493310928344727
0,ctx,16,131072,65536,32768,10,2,datasets/silesia/xml,5345280,754086,14.1,0.3756089210510254,0.02588033676147461
0,ctx,16,131072,65536,32768,10,3,datasets/silesia/xml,5345280,752820,14.1,0.3672971725463867,0.025549888610839844
0,ctx,16,131072,65536,32768,10,4,datasets/silesia/xml,5345280,749796,14.0,0.3664226531982422,0.02693009376525879
0,ctx,16,131072,65536,32768,1000,0,datasets/silesia/xml,5345280,717603,13.4,0.3712031841278076,0.025951623916625977
0,ctx,16,131072,65536,32768,1000,1,datasets/silesia/xml,5345280,682435,12.8,0.3760643005371094,0.02452826499938965
0,ctx,16,131072,65536,32768,1000,2,datasets/silesia/xml,5345280,673578,12.6,0.3741414546966553,0.023563385009765625
0,ctx,16,131072,65536,32768,1000,3,datasets/silesia/xml,5345280,674745,12.6,0.3866870403289795,0.023465633392333984
0,ctx,16,131072,65536,32768,1000,4,datasets/silesia/xml,5345280,673798,12.6,0.39186787605285645,0.023763656616210938
0,ctx,16,131072,65536,32768,0,0,datasets/silesia/xml,5345280,717527,13.4,0.3774569034576416,0.027245044708251953
0,ctx,16,131072,65536,32768,0,1,datasets/silesia/xml,5345280,682300,12.8,0.3953680992126465,0.024883508682250977
0,ctx,16,131072,65536,32768,0,2,datasets/silesia/xml,5345280,673423,12.6,0.37454819679260254,0.025136947631835938
0,ctx,16,131072,65536,32768,0,3,datasets/silesia/xml,5345280,674585,12.6,0.37929439544677734,0.02498626708984375
0,ctx,16,131072,65536,32768,0,4,datasets/silesia/xml,5345280,673664,12.6,0.39368557929992676,0.024323463439941406
0,ctx,16,131072,65536,65536,10,0,datasets/silesia/xml,5345280,814698,15.2,0.3808281421661377,0.029985666275024414
0,ctx,16,131072,65536,65536,10,1,datasets/silesia/xml,5345280,770465,14.4,0.3772094249725342,0.026722431182861328
0,ctx,16,131072,65536,65536,10,2,datasets/silesia/xml,5345280,754086,14.1,0.38339686393737793,0.026801586151123047
0,ctx,16,131072,65536,65536,10,3,datasets/silesia/xml,5345280,752820,14.1,0.44409942626953125,0.02658390998840332
0,ctx,16,131072,65536,65536,10,4,datasets/silesia/xml,5345280,749796,14.0,0.4537794589996338,0.024988174438476562
0,ctx,16,131072,65536,65536,1000,0,datasets/silesia/xml,5345280,717603,13.4,0.3991987705230713,0.026448965072631836
0,ctx,16,131072,65536,65536,1000,1,datasets/silesia/xml,5345280,682435,12.8,0.367600679397583,0.023316383361816406
0,ctx,16,131072,65536,65536,1000,2,datasets/silesia/xml,5345280,673578,12.6,0.33708667755126953,0.024422883987426758
0,ctx,16,131072,65536,65536,1000,3,datasets/silesia/xml,5345280,674745,12.6,0.3633003234863281,0.023422956466674805
0,ctx,16,131072,65536,65536,1000,4,datasets/silesia/xml,5345280,673798,12.6,0.35529232025146484,0.025118589401245117
0,ctx,16,131072,65536,65536,0,0,datasets/silesia/xml,5345280,717527,13.4,0.38486766815185547,0.026388168334960938
0,ctx,16,131072,65536,65536,0,1,datasets/silesia/xml,5345280,682300,12.8,0.39367246627807617,0.024300098419189453
0,ctx,16,131072,65536,65536,0,2,datasets/silesia/xml,5345280,673423,12.6,0.3970654010772705,0.022634506225585938
0,ctx,16,131072,65536,65536,0,3,datasets/silesia/xml,5345280,674585,12.6,0.3445863723754883,0.02427840232849121
0,ctx,16,131072,65536,65536,0,4,datasets/silesia/xml,5345280,673664,12.6,0.3645668029785156,0.025543689727783203
0,ctx,16,131072,65536,131072,10,0,datasets/silesia/xml,5345280,814698,15.2,0.3539092540740967,0.02930474281311035
0,ctx,16,131072,65536,131072,10,1,datasets/silesia/xml,5345280,770465,14.4,0.35996198654174805,0.02814960479736328
0,ctx,16,131072,65536,131072,10,2,datasets/silesia/xml,5345280,754086,14.1,0.3597116470336914,0.028336286544799805
0,ctx,16,131072,65536,131072,10,3,datasets/silesia/xml,5345280,752820,14.1,0.34763288497924805,0.026505470275878906
0,ctx,16,131072,65536,131072,10,4,datasets/silesia/xml,5345280,749796,14.0,0.34906840324401855,0.02795553207397461
0,ctx,16,131072,65536,131072,1000,0,datasets/silesia/xml,5345280,717603,13.4,0.3499770164489746,0.0252838134765625
0,ctx,16,131072,65536,131072,1000,1,datasets/silesia/xml,5345280,682435,12.8,0.3661773204803467,0.02518463134765625
0,ctx,16,131072,65536,131072,1000,2,datasets/silesia/xml,5345280,673578,12.6,0.3484640121459961,0.024675369262695312
0,ctx,16,131072,65536,131072,1000,3,datasets/silesia/xml,5345280,674745,12.6,0.36810922622680664,0.022943496704101562
0,ctx,16,131072,65536,131072,1000,4,datasets/silesia/xml,5345280,673798,12.6,0.36664605140686035,0.02373361587524414
0,ctx,16,131072,65536,131072,0,0,datasets/silesia/xml,5345280,717527,13.4,0.3651888370513916,0.03005838394165039
0,ctx,16,131072,65536,131072,0,1,datasets/silesia/xml,5345280,682300,12.8,0.3549964427947998,0.027264118194580078
0,ctx,16,131072,65536,131072,0,2,datasets/silesia/xml,5345280,673423,12.6,0.36140990257263184,0.023095369338989258
0,ctx,16,131072,65536,131072,0,3,datasets/silesia/xml,5345280,674585,12.6,0.3643355369567871,0.02337026596069336
0,ctx,16,131072,65536,131072,0,4,datasets/silesia/xml,5345280,673664,12.6,0.3687422275543213,0.023130178451538086
0,ctx,16,131072,131072,32768,10,0,datasets/silesia/xml,5345280,811991,15.2,0.3397066593170166,0.028394699096679688
0,ctx,16,131072,131072,32768,10,1,datasets/silesia/xml,5345280,767698,14.4,0.35399293899536133,0.025601863861083984
0,ctx,16,131072,131072,32768,10,2,datasets/silesia/xml,5345280,751548,14.1,0.35347938537597656,0.024753570556640625
0,ctx,16,131072,131072,32768,10,3,datasets/silesia/xml,5345280,750192,14.0,0.33391356468200684,0.025376081466674805
0,ctx,16,131072,131072,32768,10,4,datasets/silesia/xml,5345280,747222,14.0,0.34084486961364746,0.024554967880249023
0,ctx,16,131072,131072,32768,1000,0,datasets/silesia/xml,5345280,712289,13.3,0.34384679794311523,0.024725914001464844
0,ctx,16,131072,131072,32768,1000,1,datasets/silesia/xml,5345280,677877,12.7,0.349780797958374,0.025239944458007812
0,ctx,16,131072,131072,32768,1000,2,datasets/silesia/xml,5345280,668792,12.5,0.3543534278869629,0.02289557456970215
0,ctx,16,131072,131072,32768,1000,3,datasets/silesia/xml,5345280,669972,12.5,0.3573892116546631,0.025447845458984375
0,ctx,16,131072,131072,32768,1000,4,datasets/silesia/xml,5345280,669042,12.5,0.36992907524108887,0.024122238159179688
0,ctx,16,131072,131072,32768,0,0,datasets/silesia/xml,5345280,712115,13.3,0.3523743152618408,0.02615976333618164
0,ctx,16,131072,131072,32768,0,1,datasets/silesia/xml,5345280,677682,12.7,0.36029887199401855,0.024831056594848633
0,ctx,16,131072,131072,32768,0,2,datasets/silesia/xml,5345280,668489,12.5,0.35714054107666016,0.024186134338378906
0,ctx,16,131072,131072,32768,0,3,datasets/silesia/xml,5345280,669618,12.5,0.34923791885375977,0.023145198822021484
0,ctx,16,131072,131072,32768,0,4,datasets/silesia/xml,5345280,668707,12.5,0.38290929794311523,0.022681236267089844
0,ctx,16,131072,131072,65536,10,0,datasets/silesia/xml,5345280,811991,15.2,0.3417093753814697,0.028482437133789062
0,ctx,16,131072,131072,65536,10,1,datasets/silesia/xml,5345280,767698,14.4,0.35875749588012695,0.025380849838256836
0,ctx,16,131072,131072,65536,10,2,datasets/silesia/xml,5345280,751548,14.1,0.37334203720092773,0.025336503982543945
0,ctx,16,131072,131072,65536,10,3,datasets/silesia/xml,5345280,750192,14.0,0.3491067886352539,0.024205446243286133
0,ctx,16,131072,131072,65536,10,4,datasets/silesia/xml,5345280,747222,14.0,0.3466513156890869,0.02477550506591797
0,ctx,16,131072,131072,65536,1000,0,datasets/silesia/xml,5345280,712289,13.3,0.35847997665405273,0.025574207305908203
0,ctx,16,131072,131072,65536,1000,1,datasets/silesia/xml,5345280,677877,12.7,0.36536121368408203,0.024347782135009766
0,ctx,16,131072,131072,65536,1000,2,datasets/silesia/xml,5345280,668792,12.5,0.3624100685119629,0.023906946182250977
0,ctx,16,131072,131072,65536,1000,3,datasets/silesia/xml,5345280,669972,12.5,0.3885929584503174,0.022447824478149414
0,ctx,16,131072,131072,65536,1000,4,datasets/silesia/xml,5345280,669042,12.5,0.3771848678588867,0.02535700798034668
0,ctx,16,131072,131072,65536,0,0,datasets/silesia/xml,5345280,712115,13.3,0.35266971588134766,0.02560567855834961
0,ctx,16,131072,131072,65536,0,1,datasets/silesia/xml,5345280,677682,12.7,0.3601975440979004,0.02840733528137207
0,ctx,16,131072,131072,65536,0,2,datasets/silesia/xml,5345280,668489,12.5,0.36156463623046875,0.024185895919799805
0,ctx,16,131072,131072,65536,0,3,datasets/silesia/xml,5345280,669618,12.5,0.37493062019348145,0.024829387664794922
0,ctx,16,131072,131072,65536,0,4,datasets/silesia/xml,5345280,668707,12.5,0.39449048042297363,0.023097991943359375
0,ctx,16,131072,131072,131072,10,0,datasets/silesia/xml,5345280,811991,15.2,0.352886438369751,0.027410507202148438
0,ctx,16,131072,131072,131072,10,1,datasets/silesia/xml,5345280,767698,14.4,0.3477644920349121,0.02504110336303711
0,ctx,16,131072,131072,131072,10,2,datasets/silesia/xml,5345280,751548,14.1,0.3446173667907715,0.02563953399658203
0,ctx,16,131072,131072,131072,10,3,datasets/silesia/xml,5345280,750192,14.0,0.3546133041381836,0.02449202537536621
0,ctx,16,131072,131072,131072,10,4,datasets/silesia/xml,5345280,747222,14.0,0.3532285690307617,0.02639150619506836
0,ctx,16,131072,131072,131072,1000,0,datasets/silesia/xml,5345280,712289,13.3,0.35625243186950684,0.02715277671813965
0,ctx,16,131072,131072,131072,1000,1,datasets/silesia/xml,5345280,677877,12.7,0.35865235328674316,0.023349761962890625
0,ctx,16,131072,131072,131072,1000,2,datasets/silesia/xml,5345280,668792,12.5,0.3590657711029053,0.02393937110900879
0,ctx,16,131072,131072,131072,1000,3,datasets/silesia/xml,5345280,669972,12.5,0.3678717613220215,0.022943735122680664
0,ctx,16,131072,131072,131072,1000,4,datasets/silesia/xml,5345280,669042,12.5,0.3704252243041992,0.027782201766967773
0,ctx,16,131072,131072,131072,0,0,datasets/silesia/xml,5345280,712115,13.3,0.36179184913635254,0.02737736701965332
0,ctx,16,131072,131072,131072,0,1,datasets/silesia/xml,5345280,677682,12.7,0.35690808296203613,0.028046369552612305
0,ctx,16,131072,131072,131072,0,2,datasets/silesia/xml,5345280,668489,12.5,0.36710500717163086,0.022852420806884766
0,ctx,16,131072,131072,131072,0,3,datasets/silesia/xml,5345280,669618,12.5,0.3765830993652344,0.02407073974609375
0,ctx,16,131072,131072,131072,0,4,datasets/silesia/xml,5345280,668707,12.5,0.3732602596282959,0.02426743507385254
0,ctx,16,262144,32768,32768,10,0,datasets/silesia/xml,5345280,810532,15.2,0.21146559715270996,0.026670217514038086
0,ctx,16,262144,32768,32768,10,1,datasets/silesia/xml,5345280,767073,14.4,0.2142658233642578,0.02673816680908203
0,ctx,16,262144,32768,32768,10,2,datasets/silesia/xml,5345280,750677,14.0,0.21454715728759766,0.02504444122314453
0,ctx,16,262144,32768,32768,10,3,datasets/silesia/xml,5345280,749297,14.0,0.20897150039672852,0.026003599166870117
0,ctx,16,262144,32768,32768,10,4,datasets/silesia/xml,5345280,746366,14.0,0.2231442928314209,0.026912927627563477
0,ctx,16,262144,32768,32768,1000,0,datasets/silesia/xml,5345280,718270,13.4,0.21849656105041504,0.028406143188476562
0,ctx,16,262144,32768,32768,1000,1,datasets/silesia/xml,5345280,682467,12.8,0.21361184120178223,0.025146484375
0,ctx,16,262144,32768,32768,1000,2,datasets/silesia/xml,5345280,673825,12.6,0.21729660034179688,0.023992300033569336
0,ctx,16,262144,32768,32768,1000,3,datasets/silesia/xml,5345280,675175,12.6,0.22549223899841309,0.02348041534423828
0,ctx,16,262144,32768,32768,1000,4,datasets/silesia/xml,5345280,674111,12.6,0.22024059295654297,0.02619647979736328
0,ctx,16,262144,32768,32768,0,0,datasets/silesia/xml,5345280,718264,13.4,0.21695780754089355,0.02769923210144043
0,ctx,16,262144,32768,32768,0,1,datasets/silesia/xml,5345280,682451,12.8,0.20572948455810547,0.025167465209960938
0,ctx,16,262144,32768,32768,0,2,datasets/silesia/xml,5345280,673800,12.6,0.21840834617614746,0.025399208068847656
0,ctx,16,262144,32768,32768,0,3,datasets/silesia/xml,5345280,675154,12.6,0.22415590286254883,0.02372884750366211
0,ctx,16,262144,32768,32768,0,4,datasets/silesia/xml,5345280,674086,12.6,0.2346973419189453,0.023761272430419922
0,ctx,16,262144,32768,65536,10,0,datasets/silesia/xml,5345280,810532,15.2,0.2168717384338379,0.028325557708740234
0,ctx,16,262144,32768,65536,10,1,datasets/silesia/xml,5345280,767073,14.4,0.22094130516052246,0.028238296508789062
0,ctx,16,262144,32768,65536,10,2,datasets/silesia/xml,5345280,750677,14.0,0.22549080848693848,0.025460243225097656
0,ctx,16,262144,32768,65536,10,3,datasets/silesia/xml,5345280,749297,14.0,0.2070450782775879,0.02500295639038086
0,ctx,16,262144,32768,65536,10,4,datasets/silesia/xml,5345280,746366,14.0,0.21370577812194824,0.024898529052734375
0,ctx,16,262144,32768,65536,1000,0,datasets/silesia/xml,5345280,718270,13.4,0.21735644340515137,0.02612757682800293
0,ctx,16,262144,32768,65536,1000,1,datasets/silesia/xml,5345280,682467,12.8,0.22080039978027344,0.025299549102783203
0,ctx,16,262144,32768,65536,1000,2,datasets/silesia/xml,5345280,673825,12.6,0.22521209716796875,0.023786544799804688
0,ctx,16,262144,32768,65536,1000,3,datasets/silesia/xml,5345280,675175,12.6,0.21835041046142578,0.023235082626342773
0,ctx,16,262144,32768,65536,1000,4,datasets/silesia/xml,5345280,674111,12.6,0.22567009925842285,0.024286985397338867
0,ctx,16,262144,32768,65536,0,0,datasets/silesia/xml,5345280,718264,13.4,0.20735549926757812,0.02928638458251953
0,ctx,16,262144,32768,65536,0,1,datasets/silesia/xml,5345280,682451,12.8,0.21412301063537598,0.026873350143432617
0,ctx,16,262144,32768,65536,0,2,datasets/silesia/xml,5345280,673800,12.6,0.22711634635925293,0.022959470748901367
0,ctx,16,262144,32768,65536,0,3,datasets/silesia/xml,5345280,675154,12.6,0.22815585136413574,0.025758028030395508
0,ctx,16,262144,32768,65536,0,4,datasets/silesia/xml,5345280,674086,12.6,0.21959590911865234,0.026531457901000977
0,ctx,16,262144,32768,131072,10,0,datasets/silesia/xml,5345280,810532,15.2,0.22136664390563965,0.029681921005249023
0,ctx,16,262144,32768,131072,10,1,datasets/silesia/xml,5345280,767073,14.4,0.21280527114868164,0.02640700340270996
0,ctx,16,262144,32768,131072,10,2,datasets/silesia/xml,5345280,750677,14.0,0.22029757499694824,0.024481773376464844
0,ctx,16,262144,32768,131072,10,3,datasets/silesia/xml,5345280,749297,14.0,0.21815109252929688,0.023907184600830078
0,ctx,16,262144,32768,131072,10,4,datasets/silesia/xml,5345280,746366,14.0,0.22208070755004883,0.026038169860839844
0,ctx,16,262144,32768,131072,1000,0,datasets/silesia/xml,5345280,718270,13.4,0.21075820922851562,0.026569843292236328
0,ctx,16,262144,32768,131072,1000,1,datasets/silesia/xml,5345280,682467,12.8,0.217010498046875,0.025060415267944336
0,ctx,16,262144,32768,131072,1000,2,datasets/silesia/xml,5345280,673825,12.6,0.2226579189300537,0.023628711700439453
0,ctx,16,262144,32768,131072,1000,3,datasets/silesia/xml,5345280,675175,12.6,0.2220160961151123,0.026213884353637695
0,ctx,16,262144,32768,131072,1000,4,datasets/silesia/xml,5345280,674111,12.6,0.23172998428344727,0.02443408966064453
0,ctx,16,262144,32768,131072,0,0,datasets/silesia/xml,5345280,718264,13.4,0.2256631851196289,0.02791428565979004
0,ctx,16,262144,32768,131072,0,1,datasets/silesia/xml,5345280,682451,12.8,0.21036791801452637,0.02535390853881836
0,ctx,16,262144,32768,131072,0,2,datasets/silesia/xml,5345280,673800,12.6,0.21279120445251465,0.022406816482543945
0,ctx,16,262144,32768,131072,0,3,datasets/silesia/xml,5345280,675154,12.6,0.22968459129333496,0.02514958381652832
0,ctx,16,262144,32768,131072,0,4,datasets/silesia/xml,5345280,674086,12.6,0.22703790664672852,0.025777101516723633
0,ctx,16,262144,32768,262144,10,0,datasets/silesia/xml,5345280,810532,15.2,0.21236634254455566,0.026800870895385742
0,ctx,16,262144,32768,262144,10,1,datasets/silesia/xml,5345280,767073,14.4,0.20716285705566406,0.025886058807373047
0,ctx,16,262144,32768,262144,10,2,datasets/silesia/xml,5345280,750677,14.0,0.21366643905639648,0.025455951690673828
0,ctx,16,262144,32768,262144,10,3,datasets/silesia/xml,5345280,749297,14.0,0.21881723403930664,0.025328636169433594
0,ctx,16,262144,32768,262144,10,4,datasets/silesia/xml,5345280,746366,14.0,0.22682929039001465,0.024946212768554688
0,ctx,16,262144,32768,262144,1000,0,datasets/silesia/xml,5345280,718270,13.4,0.21977496147155762,0.025463342666625977
0,ctx,16,262144,32768,262144,1000,1,datasets/silesia/xml,5345280,682467,12.8,0.22201824188232422,0.024760723114013672
0,ctx,16,262144,32768,262144,1000,2,datasets/silesia/xml,5345280,673825,12.6,0.21518874168395996,0.025649309158325195
0,ctx,16,262144,32768,262144,1000,3,datasets/silesia/xml,5345280,675175,12.6,0.21425271034240723,0.0231935977935791
0,ctx,16,262144,32768,262144,1000,4,datasets/silesia/xml,5345280,674111,12.6,0.23324346542358398,0.025783538818359375
0,ctx,16,262144,32768,262144,0,0,datasets/silesia/xml,5345280,718264,13.4,0.2239060401916504,0.02691483497619629
0,ctx,16,262144,32768,262144,0,1,datasets/silesia/xml,5345280,682451,12.8,0.21734976768493652,0.02497720718383789
0,ctx,16,262144,32768,262144,0,2,datasets/silesia/xml,5345280,673800,12.6,0.22428083419799805,0.027149200439453125
0,ctx,16,262144,32768,262144,0,3,datasets/silesia/xml,5345280,675154,12.6,0.23042607307434082,0.022475004196166992
0,ctx,16,262144,32768,262144,0,4,datasets/silesia/xml,5345280,674086,12.6,0.23725080490112305,0.02340984344482422
0,ctx,16,262144,65536,32768,10,0,datasets/silesia/xml,5345280,797383,14.9,0.21832990646362305,0.02824258804321289
0,ctx,16,262144,65536,32768,10,1,datasets/silesia/xml,5345280,754422,14.1,0.22057700157165527,0.025302886962890625
0,ctx,16,262144,65536,32768,10,2,datasets/silesia/xml,5345280,738406,13.8,0.21718072891235352,0.02579522132873535
0,ctx,16,262144,65536,32768,10,3,datasets/silesia/xml,5345280,737090,13.8,0.2026982307434082,0.027056217193603516
0,ctx,16,262144,65536,32768,10,4,datasets/silesia/xml,5345280,734205,13.7,0.21660184860229492,0.02664041519165039
0,ctx,16,262144,65536,32768,1000,0,datasets/silesia/xml,5345280,691643,12.9,0.21470332145690918,0.025857925415039062
0,ctx,16,262144,65536,32768,1000,1,datasets/silesia/xml,5345280,658777,12.3,0.21644330024719238,0.025282621383666992
0,ctx,16,262144,65536,32768,1000,2,datasets/silesia/xml,5345280,650462,12.2,0.22289037704467773,0.023522138595581055
0,ctx,16,262144,65536,32768,1000,3,datasets/silesia/xml,5345280,652214,12.2,0.2252202033996582,0.023833036422729492
0,ctx,16,262144,65536,32768,1000,4,datasets/silesia/xml,5345280,651307,12.2,0.2557971477508545,0.027116060256958008
0,ctx,16,262144,65536,32768,0,0,datasets/silesia/xml,5345280,691559,12.9,0.2234659194946289,0.025595426559448242
0,ctx,16,262144,65536,32768,0,1,datasets/silesia/xml,5345280,658620,12.3,0.22742986679077148,0.024930238723754883
0,ctx,16,262144,65536,32768,0,2,datasets/silesia/xml,5345280,650269,12.2,0.21922016143798828,0.022896289825439453
